episode,timestep,reward
3955,352000,-16.3414
3979,354000,-15.7628
4002,356000,-16.4456
4027,358000,-13.4919
4052,360000,-13.6187
4076,362000,-17.6601
4099,364000,-18.7054
4122,366000,-17.7176
4145,368000,-20.5518
4169,370000,-15.0071
4193,372000,-16.7194
4219,374000,-14.151
4242,376000,-17.9048
4266,378000,-16.45
4290,380000,-14.7516
4315,382000,-12.5849
4338,384000,-19.6661
4364,386000,-13.4773
4389,388000,-12.259
4415,390000,-13.5336
4438,392000,-16.8149
4462,394000,-15.561
4486,396000,-15.4499
4510,398000,-19.5134
4536,400000,-13.2242
4560,402000,-16.8052
4584,404000,-17.1926
4608,406000,-14.3982
4632,408000,-15.3586
4657,410000,-13.5746
4683,412000,-13.7753
4707,414000,-15.4197
4730,416000,-18.4507
4754,418000,-14.7966
4777,420000,-17.9889
4802,422000,-15.4643
4826,424000,-15.0612
4850,426000,-19.3729
4874,428000,-15.867
4898,430000,-15.531
4920,432000,-20.8489
4944,434000,-18.6118
4968,436000,-15.1867
4993,438000,-14.76
5018,440000,-13.8244
5042,442000,-15.163
5068,444000,-15.0987
5090,446000,-21.136
5116,448000,-12.0954
5141,450000,-14.8277
5165,452000,-18.5011
5192,454000,-11.4887
5215,456000,-16.553
5239,458000,-17.2502
5263,460000,-17.4719
5288,462000,-13.6493
5311,464000,-20.2283
5334,466000,-17.3547
5359,468000,-16.4944
5385,470000,-14.456
5409,472000,-15.2934
5433,474000,-16.2147
5456,476000,-16.723
5480,478000,-16.7053
5504,480000,-17.4652
5529,482000,-13.004
5554,484000,-16.5398
5577,486000,-18.469
5601,488000,-14.8132
5626,490000,-15.129
5650,492000,-13.2232
5674,494000,-17.9031
5700,496000,-12.9528
5725,498000,-15.4044
5751,500000,-14.9599
5776,502000,-13.5379
5802,504000,-10.9091
5825,506000,-21.0734
5850,508000,-14.2959
5876,510000,-11.5563
5901,512000,-16.4631
5925,514000,-17.4658
5949,516000,-18.8733
5971,518000,-18.5566
5996,520000,-16.4159
6021,522000,-14.6047
6046,524000,-15.3431
6070,526000,-20.0876
6093,528000,-19.965
6118,530000,-14.3093
6141,532000,-20.0628
6164,534000,-19.1001
6190,536000,-14.1374
6215,538000,-13.8852
6239,540000,-15.6459
6263,542000,-16.37
6288,544000,-14.5934
6311,546000,-19.1096
6338,548000,-11.1849
6361,550000,-17.8643
6385,552000,-19.5971
6408,554000,-17.7455
6431,556000,-19.7522
6455,558000,-17.7216
6481,560000,-14.049
6506,562000,-14.373
6530,564000,-15.7954
6555,566000,-12.689
6579,568000,-18.7494
6602,570000,-18.8985
6626,572000,-16.3534
6649,574000,-17.309
6675,576000,-14.0963
6701,578000,-13.8409
6727,580000,-14.3829
6752,582000,-13.0787
6778,584000,-13.0935
6803,586000,-15.2878
6828,588000,-15.5529
6852,590000,-16.1973
6877,592000,-14.605
6901,594000,-14.4804
6927,596000,-12.802
6953,598000,-13.3329
6979,600000,-14.0415
7001,602000,-20.0843
7025,604000,-19.3413
7050,606000,-15.8945
7073,608000,-16.8932
7099,610000,-13.3795
7123,612000,-16.9605
7147,614000,-16.3819
7173,616000,-11.698
7200,618000,-11.8593
7222,620000,-21.7725
7248,622000,-13.6968
7274,624000,-11.4636
7298,626000,-17.2439
7322,628000,-17.2658
7347,630000,-15.9451
7371,632000,-15.5002
7397,634000,-14.0559
7422,636000,-12.1566
7449,638000,-14.2459
7473,640000,-14.0047
7497,642000,-17.504
7523,644000,-13.1467
7547,646000,-15.4783
7571,648000,-17.7255
7597,650000,-12.2343
7621,652000,-16.7325
7644,654000,-20.4037
7668,656000,-19.7955
7693,658000,-15.3815
7716,660000,-16.582
7739,662000,-19.5289
7765,664000,-15.5591
7789,666000,-15.2437
7813,668000,-14.6464
7837,670000,-17.2904
7862,672000,-14.1193
7887,674000,-15.8716
7913,676000,-12.2291
7939,678000,-13.3193
7964,680000,-14.699
7987,682000,-19.564
8013,684000,-12.589
8039,686000,-12.6061
8064,688000,-16.7125
8089,690000,-13.6439
8116,692000,-11.0388
8140,694000,-15.5586
8165,696000,-14.3545
8191,698000,-11.7254
8215,700000,-16.9475
8241,702000,-13.4086
8265,704000,-16.8699
8291,706000,-15.1401
8315,708000,-14.9303
8340,710000,-12.1789
8363,712000,-18.9226
8388,714000,-15.7596
8414,716000,-13.4945
8439,718000,-13.4286
8465,720000,-13.5329
8488,722000,-16.7187
8513,724000,-15.7084
8537,726000,-13.9685
8562,728000,-15.6272
8589,730000,-11.3078
8614,732000,-14.6739
8638,734000,-16.0262
8665,736000,-11.1916
8690,738000,-12.4919
8716,740000,-13.7151
8740,742000,-18.1849
8765,744000,-13.4489
8789,746000,-17.3622
8812,748000,-19.7799
8835,750000,-16.0155
8858,752000,-17.572
8881,754000,-17.8548
8905,756000,-17.6788
8930,758000,-17.133
8956,760000,-11.5586
8980,762000,-18.103
9006,764000,-13.5682
9029,766000,-18.619
9052,768000,-17.0888
9078,770000,-11.2301
9102,772000,-17.5443
9128,774000,-10.1173
9155,776000,-12.44
9179,778000,-15.3452
9207,780000,-10.2922
9232,782000,-17.2069
9259,784000,-11.7522
9284,786000,-10.4684
9310,788000,-12.9942
9336,790000,-13.6506
9361,792000,-15.0303
9385,794000,-15.7862
9409,796000,-17.6
9435,798000,-14.0761
9460,800000,-14.6437
9485,802000,-14.0292
9511,804000,-13.0334
9536,806000,-14.9331
9560,808000,-14.047
9585,810000,-14.045
9609,812000,-17.5522
9634,814000,-16.4017
9657,816000,-20.598
9680,818000,-18.4471
9703,820000,-17.6092
9729,822000,-14.5754
9753,824000,-15.4198
9780,826000,-11.9699
9803,828000,-19.2372
9828,830000,-17.9405
9853,832000,-12.0681
9877,834000,-19.1194
9902,836000,-12.9482
9926,838000,-16.9659
9952,840000,-13.3297
9975,842000,-18.9658
10002,844000,-11.271
10027,846000,-14.5563
10052,848000,-13.1719
10079,850000,-10.0481
10102,852000,-18.7708
10128,854000,-12.2285
10153,856000,-17.1491
10177,858000,-16.786
10203,860000,-13.5852
10225,862000,-22.6764
10249,864000,-14.7249
10276,866000,-13.4469
10300,868000,-16.6711
10322,870000,-18.2235
10349,872000,-12.7606
10372,874000,-19.4423
10397,876000,-14.6361
10421,878000,-15.5979
10446,880000,-13.2617
10470,882000,-15.6663
10497,884000,-9.0166
10522,886000,-14.0424
10547,888000,-13.8604
10572,890000,-13.8814
10597,892000,-13.2569
10622,894000,-16.4529
10647,896000,-14.3764
10671,898000,-16.8812
10695,900000,-16.9924
10719,902000,-13.8844
10743,904000,-18.8587
10770,906000,-11.9907
10795,908000,-14.368
10821,910000,-11.5521
10845,912000,-20.0397
10872,914000,-10.6632
10894,916000,-18.186
10920,918000,-13.6193
10946,920000,-12.1362
10969,922000,-20.0354
10994,924000,-16.7994
11022,926000,-11.0155
11048,928000,-11.8542
11072,930000,-15.867
11095,932000,-18.2083
11120,934000,-13.5514
11145,936000,-13.9494
11171,938000,-14.6775
11195,940000,-16.3864
11220,942000,-13.5578
11247,944000,-13.5079
11273,946000,-11.8814
11299,948000,-12.2537
11325,950000,-13.058
11351,952000,-11.8329
11375,954000,-17.6151
11401,956000,-12.2689
11425,958000,-17.3179
11450,960000,-18.0675
11475,962000,-14.7641
11503,964000,-10.4347
11528,966000,-15.0986
11555,968000,-11.74
11580,970000,-16.6535
11605,972000,-13.6238
11630,974000,-13.0864
11657,976000,-13.0346
11680,978000,-19.4088
11705,980000,-12.2707
11730,982000,-15.3117
11754,984000,-16.1555
11779,986000,-15.4352
11803,988000,-15.8843
11829,990000,-10.5639
11853,992000,-15.1747
11877,994000,-18.7955
11902,996000,-14.7224
11927,998000,-16.0232
11951,1000000,-15.2119
11974,1002000,-16.2968
12001,1004000,-11.3358
12025,1006000,-15.3037
12053,1008000,-11.3204
12077,1010000,-16.3668
12102,1012000,-13.9255
12127,1014000,-13.9758
12152,1016000,-13.3317
12177,1018000,-14.4041
12203,1020000,-12.3019
12228,1022000,-14.561
12255,1024000,-10.8994
12281,1026000,-13.6613
12306,1028000,-16.3825
12333,1030000,-10.7668
12359,1032000,-12.1126
12387,1034000,-11.5311
12410,1036000,-16.6254
12436,1038000,-13.0674
12462,1040000,-14.0534
12487,1042000,-15.7602
12512,1044000,-14.6991
12538,1046000,-13.6568
12564,1048000,-12.4833
12589,1050000,-14.3842
12615,1052000,-13.9306
12638,1054000,-19.2458
12663,1056000,-15.7554
12690,1058000,-12.8917
12713,1060000,-17.0841
12739,1062000,-14.577
12765,1064000,-11.346
12789,1066000,-19.2718
12813,1068000,-17.3898
12838,1070000,-14.6541
12864,1072000,-13.5352
12890,1074000,-11.1539
12916,1076000,-12.3323
12940,1078000,-17.8727
12965,1080000,-15.2061
12990,1082000,-14.5747
13016,1084000,-13.206
13039,1086000,-19.2762
13064,1088000,-15.9318
13092,1090000,-9.642
13116,1092000,-16.8607
13143,1094000,-12.4174
13169,1096000,-13.2905
13194,1098000,-13.8821
13221,1100000,-10.6937
13245,1102000,-16.4768
13270,1104000,-13.6063
13295,1106000,-15.9322
13319,1108000,-15.7941
13344,1110000,-17.049
13368,1112000,-15.9655
13394,1114000,-12.5623
13419,1116000,-15.8329
13445,1118000,-13.1274
13470,1120000,-13.0535
13493,1122000,-22.6153
13517,1124000,-16.6294
13541,1126000,-15.0164
13565,1128000,-16.5928
13592,1130000,-12.1288
13617,1132000,-16.5858
13642,1134000,-13.9654
13667,1136000,-15.53
13693,1138000,-11.7483
13717,1140000,-17.3874
13744,1142000,-12.7464
13770,1144000,-13.3591
13796,1146000,-11.2082
13819,1148000,-17.8663
13844,1150000,-14.942
13870,1152000,-12.4609
13895,1154000,-16.0657
13918,1156000,-19.0286
13942,1158000,-19.473
13968,1160000,-13.8213
13992,1162000,-13.7009
14015,1164000,-17.2084
14040,1166000,-15.6767
14067,1168000,-11.2973
14094,1170000,-10.8922
14121,1172000,-12.2762
14146,1174000,-16.8381
14172,1176000,-11.0636
14198,1178000,-15.7747
14224,1180000,-11.0326
14252,1182000,-9.0112
14279,1184000,-11.8411
14304,1186000,-14.5593
14331,1188000,-11.2027
14356,1190000,-14.2317
14381,1192000,-13.9308
14408,1194000,-12.4967
14436,1196000,-9.2873
14462,1198000,-13.2464
14486,1200000,-19.3107
