episode,timestep,reward
14239,712000,-6.2617
14279,714000,-6.2094
14319,716000,-6.4269
14359,718000,-6.5783
14399,720000,-6.5434
14439,722000,-6.4712
14479,724000,-6.2645
14519,726000,-5.4921
14559,728000,-6.1475
14599,730000,-6.4529
14639,732000,-5.9839
14679,734000,-5.9305
14719,736000,-6.379
14759,738000,-6.3788
14799,740000,-5.9983
14839,742000,-5.9371
14879,744000,-6.3654
14919,746000,-5.7879
14959,748000,-5.6293
14999,750000,-6.304
15039,752000,-5.4958
15079,754000,-6.5381
15119,756000,-7.2558
15159,758000,-5.4965
15199,760000,-5.7104
15239,762000,-6.1007
15279,764000,-5.2761
15319,766000,-6.245
15359,768000,-5.7124
15399,770000,-6.2058
15439,772000,-6.0742
15479,774000,-5.9699
15519,776000,-5.9684
15559,778000,-5.9879
15599,780000,-6.3761
15639,782000,-6.0234
15679,784000,-5.9197
15719,786000,-5.4431
15759,788000,-6.0382
15799,790000,-5.9745
15839,792000,-6.4248
15879,794000,-6.1482
15919,796000,-5.587
15959,798000,-5.8488
15999,800000,-6.8315
16039,802000,-5.5761
16079,804000,-5.9646
16119,806000,-5.8518
16159,808000,-5.5123
16199,810000,-6.4022
16239,812000,-5.9861
16279,814000,-5.4358
16319,816000,-5.9885
16359,818000,-5.4975
16399,820000,-6.1566
16439,822000,-6.6003
16479,824000,-5.9467
16519,826000,-6.1708
16559,828000,-6.2075
16599,830000,-5.4941
16639,832000,-5.4725
16679,834000,-5.5985
16719,836000,-5.6464
16759,838000,-5.8735
16799,840000,-5.9995
16839,842000,-5.5906
16879,844000,-5.7728
16919,846000,-5.6718
16959,848000,-5.9729
16999,850000,-5.9075
17039,852000,-5.6913
17079,854000,-5.5776
17119,856000,-5.8118
17159,858000,-5.8514
17199,860000,-5.0414
17239,862000,-5.5093
17279,864000,-5.6956
17319,866000,-5.963
17359,868000,-6.1286
17399,870000,-5.7811
17439,872000,-5.6917
17479,874000,-5.7207
17519,876000,-5.5589
17559,878000,-6.0749
17599,880000,-5.4933
17639,882000,-5.7291
17679,884000,-5.5922
17719,886000,-5.5938
17759,888000,-5.8688
17799,890000,-5.3599
17839,892000,-5.9817
17879,894000,-5.7002
17919,896000,-5.226
17959,898000,-5.9661
17999,900000,-5.4508
18039,902000,-5.2921
18079,904000,-5.5529
18119,906000,-5.8006
18159,908000,-5.4504
18199,910000,-5.3701
18239,912000,-5.4257
18279,914000,-5.1437
18319,916000,-5.7589
18359,918000,-5.8439
18399,920000,-6.4401
18439,922000,-5.4385
18479,924000,-5.6544
18519,926000,-5.4526
18559,928000,-5.51
18599,930000,-5.7189
18639,932000,-5.3575
18679,934000,-5.5837
18719,936000,-5.3055
18759,938000,-5.8262
18799,940000,-5.1252
18839,942000,-5.5796
18879,944000,-5.4112
18919,946000,-5.4562
18959,948000,-5.1352
18999,950000,-5.0143
19039,952000,-5.7668
19079,954000,-5.9198
19119,956000,-5.6009
19159,958000,-5.969
19199,960000,-5.5034
19239,962000,-5.3767
19279,964000,-5.3198
19319,966000,-5.3367
19359,968000,-5.3475
19399,970000,-5.8762
19439,972000,-5.8014
19479,974000,-5.4007
19519,976000,-5.1844
19559,978000,-5.6933
19599,980000,-5.3988
19639,982000,-6.0598
19679,984000,-5.9397
19719,986000,-5.2776
19759,988000,-5.4291
19799,990000,-5.5577
19839,992000,-5.6125
19879,994000,-5.5608
19919,996000,-5.1862
19959,998000,-5.3234
19999,1000000,-5.2451
20039,1002000,-5.5067
20079,1004000,-5.8594
20119,1006000,-5.3604
20159,1008000,-5.6613
20199,1010000,-5.5244
20239,1012000,-5.9702
20279,1014000,-5.5539
20319,1016000,-5.5068
20359,1018000,-5.486
20399,1020000,-5.6204
20439,1022000,-5.6311
20479,1024000,-5.5055
20519,1026000,-5.4224
20559,1028000,-5.9886
20599,1030000,-5.5656
20639,1032000,-5.3909
20679,1034000,-5.9214
20719,1036000,-5.254
20759,1038000,-5.6293
20799,1040000,-5.4159
20839,1042000,-5.7805
20879,1044000,-5.8606
20919,1046000,-5.7176
20959,1048000,-5.8656
20999,1050000,-5.6197
21039,1052000,-5.5904
21079,1054000,-5.9857
21119,1056000,-5.6772
21159,1058000,-5.7607
21199,1060000,-5.4112
21239,1062000,-5.5373
21279,1064000,-5.6132
21319,1066000,-5.5111
21359,1068000,-5.6539
21399,1070000,-5.2496
21439,1072000,-5.2552
21479,1074000,-5.1492
21519,1076000,-5.5993
21559,1078000,-5.3437
21599,1080000,-5.1639
21639,1082000,-5.7769
21679,1084000,-5.6888
21719,1086000,-5.2185
21759,1088000,-5.3029
21799,1090000,-5.4419
21839,1092000,-5.575
21879,1094000,-5.4875
21919,1096000,-5.4878
21959,1098000,-5.5967
21999,1100000,-5.1077
22039,1102000,-5.4114
22079,1104000,-5.4337
22119,1106000,-5.6167
22159,1108000,-5.7582
22199,1110000,-5.2561
22239,1112000,-5.8413
22279,1114000,-6.2135
22319,1116000,-5.2694
22359,1118000,-5.1702
22399,1120000,-5.8713
22439,1122000,-5.7336
22479,1124000,-5.4688
22519,1126000,-5.4699
22559,1128000,-5.2917
22599,1130000,-5.0882
22639,1132000,-5.0173
22679,1134000,-5.7923
22719,1136000,-5.5468
22759,1138000,-5.4269
22799,1140000,-5.1677
22839,1142000,-5.8466
22879,1144000,-4.9919
22919,1146000,-5.2395
22959,1148000,-5.1462
22999,1150000,-5.8117
23039,1152000,-5.3969
23079,1154000,-5.6931
23119,1156000,-5.2433
23159,1158000,-5.6579
23199,1160000,-5.2126
23239,1162000,-5.519
23279,1164000,-5.5208
23319,1166000,-5.2502
23359,1168000,-5.6944
23399,1170000,-5.8313
23439,1172000,-5.1727
23479,1174000,-5.5172
23519,1176000,-5.748
23559,1178000,-5.3053
23599,1180000,-5.7993
23639,1182000,-5.1846
23679,1184000,-5.0706
23719,1186000,-5.3525
23759,1188000,-5.6852
23799,1190000,-5.7686
23839,1192000,-5.6847
23879,1194000,-5.1853
23919,1196000,-5.5409
23959,1198000,-5.4995
23999,1200000,-5.932
24039,1202000,-5.9512
24079,1204000,-5.4562
24119,1206000,-5.2879
24159,1208000,-5.9988
24199,1210000,-5.201
24239,1212000,-5.8273
24279,1214000,-5.2967
24319,1216000,-5.3229
24359,1218000,-5.374
24399,1220000,-5.5063
24439,1222000,-5.1652
24479,1224000,-4.9868
24519,1226000,-5.1817
24559,1228000,-5.778
24599,1230000,-5.6751
24639,1232000,-5.346
24679,1234000,-5.6131
24719,1236000,-5.4993
24759,1238000,-5.982
24799,1240000,-5.3829
24839,1242000,-5.3992
24879,1244000,-5.5211
24919,1246000,-5.6056
24959,1248000,-5.444
24999,1250000,-5.4053
25039,1252000,-5.4589
25079,1254000,-5.5738
25119,1256000,-5.9798
25159,1258000,-5.4215
25199,1260000,-5.0034
25239,1262000,-5.304
25279,1264000,-5.6611
25319,1266000,-4.8841
25359,1268000,-5.1673
25399,1270000,-5.5465
25439,1272000,-5.4228
25479,1274000,-5.3567
25519,1276000,-5.6086
25559,1278000,-5.4194
25599,1280000,-5.0289
25639,1282000,-5.0791
25679,1284000,-5.5781
25719,1286000,-5.4845
25759,1288000,-5.2985
25799,1290000,-5.0726
25839,1292000,-5.3778
25879,1294000,-5.2503
25919,1296000,-5.0523
25959,1298000,-5.6403
25999,1300000,-6.3449
26039,1302000,-5.6644
26079,1304000,-5.4756
26119,1306000,-5.0853
26159,1308000,-5.3767
26199,1310000,-5.442
26239,1312000,-5.2009
26279,1314000,-5.6611
26319,1316000,-5.3044
26359,1318000,-5.5901
26399,1320000,-5.008
26439,1322000,-4.9278
26479,1324000,-5.666
26519,1326000,-5.5431
26559,1328000,-5.7153
26599,1330000,-5.3225
26639,1332000,-5.3259
26679,1334000,-5.4996
26719,1336000,-5.2693
26759,1338000,-5.4454
26799,1340000,-5.5465
26839,1342000,-5.2746
26879,1344000,-5.1415
26919,1346000,-5.6582
26959,1348000,-5.3743
26999,1350000,-5.6064
27039,1352000,-5.368
27079,1354000,-4.8648
27119,1356000,-5.4973
27159,1358000,-5.0294
27199,1360000,-5.139
27239,1362000,-5.4278
27279,1364000,-5.2962
27319,1366000,-5.0203
27359,1368000,-5.4792
27399,1370000,-5.5897
27439,1372000,-5.4201
27479,1374000,-5.5363
27519,1376000,-5.1398
27559,1378000,-5.2009
27599,1380000,-5.6284
27639,1382000,-5.7821
27679,1384000,-4.9917
27719,1386000,-4.8094
27759,1388000,-5.7073
27799,1390000,-5.2831
27839,1392000,-5.3802
27879,1394000,-5.0825
27919,1396000,-5.3356
27959,1398000,-5.4776
27999,1400000,-5.0924
28039,1402000,-5.6266
28079,1404000,-5.3167
28119,1406000,-5.5836
28159,1408000,-5.2675
28199,1410000,-4.9846
28239,1412000,-5.1256
28279,1414000,-5.6271
28319,1416000,-5.1981
28359,1418000,-5.1111
28399,1420000,-5.1511
28439,1422000,-5.1083
28479,1424000,-5.2731
28519,1426000,-5.5389
28559,1428000,-5.4545
28599,1430000,-5.0568
28639,1432000,-5.3413
28679,1434000,-5.2906
28719,1436000,-5.4174
28759,1438000,-5.2803
28799,1440000,-5.433
28839,1442000,-5.2124
28879,1444000,-4.9488
28919,1446000,-5.4872
28959,1448000,-5.675
28999,1450000,-5.7665
29039,1452000,-4.794
29079,1454000,-5.4571
29119,1456000,-5.4397
29159,1458000,-5.7416
29199,1460000,-5.3277
29239,1462000,-4.9958
29279,1464000,-5.1316
29319,1466000,-5.2878
29359,1468000,-5.5951
29399,1470000,-5.7098
29439,1472000,-5.1003
29479,1474000,-5.1804
29519,1476000,-5.8233
29559,1478000,-5.5057
29599,1480000,-5.5936
29639,1482000,-5.0797
29679,1484000,-5.6676
29719,1486000,-5.468
29759,1488000,-4.8643
29799,1490000,-5.4859
29839,1492000,-5.3948
29879,1494000,-5.515
29919,1496000,-5.1688
29959,1498000,-4.6233
29999,1500000,-4.9657
30039,1502000,-5.032
30079,1504000,-5.1586
30119,1506000,-5.0524
30159,1508000,-5.7347
30199,1510000,-5.1252
30239,1512000,-5.01
30279,1514000,-5.0392
30319,1516000,-4.8505
30359,1518000,-5.0013
30399,1520000,-5.664
30439,1522000,-5.3288
30479,1524000,-5.5936
30519,1526000,-5.0597
30559,1528000,-4.9418
30599,1530000,-4.9763
30639,1532000,-5.0931
30679,1534000,-5.4926
30719,1536000,-5.1562
30759,1538000,-5.8729
30799,1540000,-6.0795
30839,1542000,-5.5465
30879,1544000,-5.475
30919,1546000,-5.2153
30959,1548000,-4.942
30999,1550000,-5.0137
31039,1552000,-4.979
31079,1554000,-5.5546
31119,1556000,-5.334
31159,1558000,-5.0531
31199,1560000,-5.5318
31239,1562000,-5.208
31279,1564000,-5.0368
31319,1566000,-5.7093
31359,1568000,-5.2033
31399,1570000,-5.356
31439,1572000,-5.1513
31479,1574000,-5.3806
31519,1576000,-5.1597
31559,1578000,-5.4411
31599,1580000,-5.3397
31639,1582000,-5.1332
31679,1584000,-4.8471
31719,1586000,-5.0198
31759,1588000,-5.3561
31799,1590000,-5.0893
31839,1592000,-5.0609
31879,1594000,-5.2368
31919,1596000,-5.2587
31959,1598000,-5.2915
31999,1600000,-5.4273
32039,1602000,-5.2512
32079,1604000,-5.5067
32119,1606000,-5.0956
32159,1608000,-5.0724
32199,1610000,-5.3453
32239,1612000,-5.3363
32279,1614000,-5.0207
32319,1616000,-5.468
32359,1618000,-4.993
32399,1620000,-5.0187
32439,1622000,-5.3989
32479,1624000,-5.4183
32519,1626000,-5.2638
32559,1628000,-5.0975
32599,1630000,-4.6053
32639,1632000,-5.1137
32679,1634000,-5.467
32719,1636000,-5.3585
32759,1638000,-5.7986
32799,1640000,-5.07
32839,1642000,-5.0341
32879,1644000,-5.15
32919,1646000,-4.9948
32959,1648000,-4.7911
32999,1650000,-5.2549
33039,1652000,-5.8344
33079,1654000,-4.7656
33119,1656000,-5.1578
33159,1658000,-5.1346
33199,1660000,-5.2786
33239,1662000,-4.8564
33279,1664000,-5.0407
33319,1666000,-4.9416
33359,1668000,-5.5306
33399,1670000,-5.3867
33439,1672000,-5.0778
33479,1674000,-4.9698
33519,1676000,-5.2227
33559,1678000,-5.3157
33599,1680000,-5.1165
33639,1682000,-5.5488
33679,1684000,-5.2194
33719,1686000,-5.5502
33759,1688000,-4.9722
33799,1690000,-5.1505
33839,1692000,-5.0537
33879,1694000,-5.0188
33919,1696000,-5.1146
33959,1698000,-5.4685
33999,1700000,-5.801
34039,1702000,-4.9703
34079,1704000,-4.58
34119,1706000,-5.2551
34159,1708000,-4.9971
34199,1710000,-5.5623
34239,1712000,-4.8735
34279,1714000,-5.4181
34319,1716000,-4.9097
34359,1718000,-5.0137
34399,1720000,-4.785
34439,1722000,-5.9169
34479,1724000,-5.2826
34519,1726000,-4.9892
34559,1728000,-5.5519
34599,1730000,-5.6011
34639,1732000,-5.4196
34679,1734000,-5.0449
34719,1736000,-5.4397
34759,1738000,-5.1637
34799,1740000,-4.7466
34839,1742000,-5.1064
34879,1744000,-5.1667
34919,1746000,-5.6185
34959,1748000,-5.2534
34999,1750000,-5.6406
35039,1752000,-5.4088
35079,1754000,-5.1006
35119,1756000,-5.0481
35159,1758000,-4.8708
35199,1760000,-5.239
35239,1762000,-5.3201
35279,1764000,-5.1662
35319,1766000,-5.5111
35359,1768000,-4.906
35399,1770000,-5.6843
35439,1772000,-5.1947
35479,1774000,-5.3386
35519,1776000,-4.8352
35559,1778000,-4.9266
35599,1780000,-5.128
35639,1782000,-5.0018
35679,1784000,-4.8736
35719,1786000,-5.0813
35759,1788000,-4.6779
35799,1790000,-4.9811
35839,1792000,-4.7503
35879,1794000,-5.7057
35919,1796000,-5.4145
35959,1798000,-5.1941
35999,1800000,-5.1241
36039,1802000,-5.1879
36079,1804000,-4.9847
36119,1806000,-5.6506
36159,1808000,-5.3754
36199,1810000,-5.039
36239,1812000,-4.9756
36279,1814000,-5.1788
36319,1816000,-5.2799
36359,1818000,-5.4051
36399,1820000,-4.9529
36439,1822000,-5.4603
36479,1824000,-5.552
36519,1826000,-5.4741
36559,1828000,-4.7383
36599,1830000,-4.2729
36639,1832000,-5.0486
36679,1834000,-5.1978
36719,1836000,-5.0921
36759,1838000,-5.2822
36799,1840000,-5.4461
36839,1842000,-5.62
36879,1844000,-5.1703
36919,1846000,-4.6723
36959,1848000,-5.3147
36999,1850000,-5.1831
37039,1852000,-5.2742
37079,1854000,-5.2762
37119,1856000,-5.2985
37159,1858000,-4.9022
37199,1860000,-5.0584
37239,1862000,-5.0892
37279,1864000,-5.1273
37319,1866000,-5.3855
37359,1868000,-5.1073
37399,1870000,-5.1927
37439,1872000,-5.2676
37479,1874000,-4.9636
37519,1876000,-5.275
37559,1878000,-5.1953
37599,1880000,-5.2485
37639,1882000,-5.0719
37679,1884000,-5.3966
37719,1886000,-5.0342
37759,1888000,-5.1371
37799,1890000,-5.2068
37839,1892000,-5.1376
37879,1894000,-5.4333
37919,1896000,-5.0725
37959,1898000,-5.1398
37999,1900000,-5.4657
38039,1902000,-4.9574
38079,1904000,-5.0804
38119,1906000,-5.2835
38159,1908000,-5.1742
38199,1910000,-4.7108
38239,1912000,-5.0006
38279,1914000,-5.1086
38319,1916000,-5.2346
38359,1918000,-4.9172
38399,1920000,-5.0293
38439,1922000,-4.8381
38479,1924000,-5.215
38519,1926000,-4.6333
38559,1928000,-4.9756
38599,1930000,-5.2472
38639,1932000,-5.0689
38679,1934000,-5.2699
38719,1936000,-4.926
38759,1938000,-4.9145
38799,1940000,-5.2289
38839,1942000,-5.5537
38879,1944000,-5.0869
38919,1946000,-5.1705
38959,1948000,-5.115
38999,1950000,-5.1919
39039,1952000,-4.8632
39079,1954000,-4.94
39119,1956000,-5.498
39159,1958000,-5.5318
39199,1960000,-4.7361
39239,1962000,-5.3546
39279,1964000,-5.437
39319,1966000,-4.9914
39359,1968000,-5.1756
39399,1970000,-5.2068
39439,1972000,-4.935
39479,1974000,-5.4383
39519,1976000,-5.1347
39559,1978000,-5.6158
39599,1980000,-5.1321
39639,1982000,-5.2781
39679,1984000,-5.5133
39719,1986000,-4.8763
39759,1988000,-5.4122
39799,1990000,-5.1748
39839,1992000,-5.2354
39879,1994000,-5.4199
39919,1996000,-5.2448
39959,1998000,-5.3364
39999,2000000,-4.9795
40039,2002000,-5.3327
40079,2004000,-5.2914
40119,2006000,-5.2312
40159,2008000,-5.1058
40199,2010000,-5.5046
40239,2012000,-5.2275
40279,2014000,-5.1302
40319,2016000,-5.581
40359,2018000,-5.3218
40399,2020000,-4.9254
40439,2022000,-5.5659
40479,2024000,-5.6353
40519,2026000,-5.2671
40559,2028000,-5.0792
40599,2030000,-5.1196
40639,2032000,-5.3755
40679,2034000,-5.143
40719,2036000,-5.1164
40759,2038000,-5.0401
40799,2040000,-5.3426
40839,2042000,-5.2416
40879,2044000,-5.2758
40919,2046000,-5.4906
40959,2048000,-5.0341
40999,2050000,-5.3591
41039,2052000,-5.3637
41079,2054000,-5.0414
41119,2056000,-4.7392
41159,2058000,-5.0909
41199,2060000,-4.9531
41239,2062000,-4.9099
41279,2064000,-5.4597
41319,2066000,-4.7048
41359,2068000,-5.3718
41399,2070000,-4.8722
41439,2072000,-4.9848
41479,2074000,-5.0385
41519,2076000,-4.8972
41559,2078000,-5.1384
41599,2080000,-5.2938
41639,2082000,-5.3874
41679,2084000,-4.8334
41719,2086000,-5.4239
41759,2088000,-5.5219
41799,2090000,-5.2918
41839,2092000,-5.0953
41879,2094000,-5.2633
41919,2096000,-4.9691
41959,2098000,-5.1049
41999,2100000,-4.9328
42039,2102000,-5.1755
42079,2104000,-5.2512
42119,2106000,-5.1641
42159,2108000,-5.3168
42199,2110000,-5.0755
42239,2112000,-5.5179
42279,2114000,-5.05
42319,2116000,-4.5407
42359,2118000,-4.9592
42399,2120000,-5.0391
42439,2122000,-5.3557
42479,2124000,-5.0495
42519,2126000,-5.1975
42559,2128000,-5.5199
42599,2130000,-5.4438
42639,2132000,-5.222
42679,2134000,-5.1432
42719,2136000,-5.3255
42759,2138000,-5.0284
42799,2140000,-4.9726
42839,2142000,-4.8355
42879,2144000,-5.338
42919,2146000,-5.0376
42959,2148000,-5.1804
42999,2150000,-5.735
43039,2152000,-5.1723
43079,2154000,-5.2505
43119,2156000,-5.1027
43159,2158000,-5.1929
43199,2160000,-5.2122
43239,2162000,-5.0883
43279,2164000,-5.3186
43319,2166000,-5.2458
43359,2168000,-5.2557
43399,2170000,-5.3078
43439,2172000,-5.0499
43479,2174000,-4.7537
43519,2176000,-5.6639
43559,2178000,-5.2243
43599,2180000,-4.7722
43639,2182000,-4.7407
43679,2184000,-4.9522
43719,2186000,-5.0423
43759,2188000,-4.4836
43799,2190000,-4.8657
43839,2192000,-4.9686
43879,2194000,-4.6676
43919,2196000,-5.3145
43959,2198000,-5.0101
43999,2200000,-5.4195
44039,2202000,-5.6616
44079,2204000,-5.018
44119,2206000,-5.1045
44159,2208000,-5.1196
44199,2210000,-5.2148
44239,2212000,-4.8791
44279,2214000,-5.0559
44319,2216000,-5.2273
44359,2218000,-5.1253
44399,2220000,-5.5622
44439,2222000,-5.2168
44479,2224000,-5.3949
44519,2226000,-5.0932
44559,2228000,-5.5087
44599,2230000,-4.9033
44639,2232000,-5.3367
44679,2234000,-5.1202
44719,2236000,-4.8363
44759,2238000,-4.8848
44799,2240000,-5.5453
44839,2242000,-5.2931
44879,2244000,-5.2642
44919,2246000,-4.995
