episode,timestep,reward
19,2000,-48.5084
39,4000,-44.3187
59,6000,-44.7665
79,8000,-45.1673
99,10000,-41.7559
119,12000,-39.3504
139,14000,-45.3722
159,16000,-41.2346
179,18000,-39.7401
199,20000,-44.8179
219,22000,-39.0279
239,24000,-41.8557
259,26000,-40.1447
