episode,timestep,reward
10972,1022000,-17.1892
10994,1024000,-16.7928
11018,1026000,-13.6894
11040,1028000,-17.6669
11063,1030000,-13.4195
11086,1032000,-15.4879
11107,1034000,-16.2145
11130,1036000,-16.213
11151,1038000,-17.6792
11173,1040000,-18.7841
11197,1042000,-15.3453
11218,1044000,-16.5582
11239,1046000,-20.2235
11261,1048000,-19.6692
11283,1050000,-18.0459
11305,1052000,-16.7086
11327,1054000,-17.5116
11351,1056000,-17.4808
11374,1058000,-15.9976
11396,1060000,-16.8919
11418,1062000,-16.2793
11440,1064000,-19.1639
11462,1066000,-16.241
11484,1068000,-18.2009
11507,1070000,-16.641
11529,1072000,-16.6731
11553,1074000,-16.1793
11576,1076000,-16.3739
11599,1078000,-14.3385
11622,1080000,-12.6432
11643,1082000,-18.4451
11666,1084000,-20.1344
11688,1086000,-14.7879
11712,1088000,-13.0821
11735,1090000,-15.9965
11758,1092000,-15.7571
11781,1094000,-18.372
11804,1096000,-13.5375
11826,1098000,-18.592
11848,1100000,-20.0417
11871,1102000,-16.7644
11894,1104000,-16.7112
11915,1106000,-20.4765
11938,1108000,-17.3668
11962,1110000,-12.792
11986,1112000,-15.9653
12008,1114000,-19.6229
12031,1116000,-15.4729
12053,1118000,-15.7923
12076,1120000,-14.776
12100,1122000,-16.0336
12123,1124000,-17.0582
12145,1126000,-17.2001
12168,1128000,-16.4156
12191,1130000,-16.2338
12215,1132000,-14.6505
12238,1134000,-17.7898
12262,1136000,-15.4075
12283,1138000,-20.5532
12306,1140000,-16.2351
12330,1142000,-17.554
12354,1144000,-15.077
12377,1146000,-17.6468
12401,1148000,-17.3714
12423,1150000,-16.3613
12447,1152000,-15.6266
12470,1154000,-13.5209
12492,1156000,-20.062
12515,1158000,-17.1351
12537,1160000,-16.2262
12558,1162000,-19.4383
12583,1164000,-16.2018
12608,1166000,-13.9592
12630,1168000,-19.4483
12653,1170000,-16.1396
12676,1172000,-17.7085
12698,1174000,-17.0607
12719,1176000,-16.1014
12742,1178000,-16.0733
12766,1180000,-12.9837
12789,1182000,-16.471
12812,1184000,-14.7595
12835,1186000,-15.5758
12859,1188000,-16.0101
12883,1190000,-14.7406
12905,1192000,-15.9341
12929,1194000,-16.1568
12952,1196000,-17.4884
12975,1198000,-16.741
13000,1200000,-12.8262
13024,1202000,-15.5915
13047,1204000,-15.5229
13070,1206000,-17.9946
13094,1208000,-14.1118
13116,1210000,-17.4302
13138,1212000,-15.5186
13162,1214000,-14.1039
13187,1216000,-14.4193
13210,1218000,-16.1324
13231,1220000,-20.0971
13254,1222000,-15.6919
13276,1224000,-16.119
13299,1226000,-16.6294
13322,1228000,-15.7861
13347,1230000,-14.4944
13370,1232000,-16.0183
13393,1234000,-17.2033
13417,1236000,-12.6078
13441,1238000,-15.349
13466,1240000,-15.912
13488,1242000,-17.8623
13512,1244000,-16.721
13535,1246000,-17.2896
13557,1248000,-20.2785
13580,1250000,-16.0993
13603,1252000,-16.9347
13628,1254000,-13.5861
13650,1256000,-16.9251
13673,1258000,-15.3829
13696,1260000,-15.3674
13721,1262000,-14.8107
13746,1264000,-15.7953
13769,1266000,-13.9925
13792,1268000,-17.8666
13814,1270000,-17.1803
13839,1272000,-14.0893
13861,1274000,-18.1057
13883,1276000,-17.1354
13905,1278000,-16.6046
13929,1280000,-15.7833
13953,1282000,-16.5944
13977,1284000,-15.8355
13998,1286000,-19.2075
14021,1288000,-15.8781
14045,1290000,-15.2801
14067,1292000,-15.9055
14090,1294000,-16.7785
14113,1296000,-16.0973
14138,1298000,-14.2419
14160,1300000,-17.6371
14184,1302000,-12.4669
14207,1304000,-14.3257
14231,1306000,-15.2085
14254,1308000,-17.148
14276,1310000,-16.7489
14299,1312000,-13.5437
14322,1314000,-15.1295
14346,1316000,-15.4103
14370,1318000,-15.5145
14393,1320000,-15.8684
14417,1322000,-14.6837
14440,1324000,-19.4053
14464,1326000,-14.8867
14487,1328000,-14.286
14510,1330000,-14.7434
14534,1332000,-14.3192
14558,1334000,-15.5908
14580,1336000,-17.0703
14605,1338000,-13.8599
14628,1340000,-16.3481
14650,1342000,-19.1422
14672,1344000,-14.2337
14696,1346000,-16.3217
14719,1348000,-15.8039
14743,1350000,-13.9741
14766,1352000,-16.8004
14790,1354000,-16.9544
14813,1356000,-15.6916
14837,1358000,-16.5808
14861,1360000,-15.411
14883,1362000,-19.8214
14907,1364000,-16.9605
14930,1366000,-14.9167
14953,1368000,-18.5642
14976,1370000,-16.9808
15000,1372000,-15.3134
15022,1374000,-17.0971
15044,1376000,-17.3173
15067,1378000,-17.5207
15090,1380000,-13.7737
15113,1382000,-16.0209
15136,1384000,-16.6835
15160,1386000,-15.2001
15183,1388000,-16.2443
15207,1390000,-17.0868
15229,1392000,-15.9778
15251,1394000,-20.3361
15273,1396000,-17.4443
15297,1398000,-13.4613
15319,1400000,-17.0258
15343,1402000,-15.1256
15367,1404000,-14.6189
15390,1406000,-15.5323
15413,1408000,-13.5824
15437,1410000,-17.5067
15461,1412000,-16.4486
15484,1414000,-16.1708
15507,1416000,-14.7879
15530,1418000,-16.3474
15553,1420000,-14.8392
15576,1422000,-15.3996
15600,1424000,-14.9729
15623,1426000,-13.5439
15647,1428000,-14.761
15670,1430000,-13.6138
15693,1432000,-12.7621
15717,1434000,-13.6584
15743,1436000,-15.5499
15766,1438000,-14.5756
15790,1440000,-16.293
15815,1442000,-12.6902
15839,1444000,-13.7941
15863,1446000,-14.896
15886,1448000,-14.5413
15908,1450000,-17.9041
15930,1452000,-15.8705
15952,1454000,-16.2365
15975,1456000,-16.2596
15997,1458000,-18.5724
16020,1460000,-13.7448
16042,1462000,-17.2632
16064,1464000,-17.4886
16087,1466000,-14.6331
16110,1468000,-15.0543
16134,1470000,-15.8033
16157,1472000,-16.432
16180,1474000,-14.1374
16204,1476000,-16.3312
16228,1478000,-15.5598
16251,1480000,-14.9015
16274,1482000,-17.0037
16298,1484000,-14.868
16322,1486000,-14.9402
16344,1488000,-16.849
16367,1490000,-12.1428
16391,1492000,-14.7747
16413,1494000,-16.8584
16436,1496000,-13.0034
16460,1498000,-15.4058
16483,1500000,-15.3983
16506,1502000,-16.4565
16527,1504000,-18.2986
16551,1506000,-14.3594
16574,1508000,-12.912
16597,1510000,-18.8289
16618,1512000,-17.5795
16642,1514000,-17.4643
16666,1516000,-13.007
16690,1518000,-14.5872
16713,1520000,-16.3879
16737,1522000,-12.6118
16759,1524000,-20.1745
16781,1526000,-14.8324
16805,1528000,-15.4002
16826,1530000,-18.698
16849,1532000,-17.6695
16874,1534000,-15.3037
16896,1536000,-14.8924
16918,1538000,-16.4494
16941,1540000,-17.3444
16964,1542000,-14.7805
16987,1544000,-20.2565
17009,1546000,-13.8275
17032,1548000,-12.9942
17055,1550000,-18.0337
17079,1552000,-15.3399
17100,1554000,-16.7463
17124,1556000,-15.796
17147,1558000,-13.94
17171,1560000,-14.3083
17193,1562000,-15.0985
17216,1564000,-14.7166
17238,1566000,-16.4417
17261,1568000,-15.7047
17283,1570000,-17.5409
17306,1572000,-15.515
17329,1574000,-14.4781
17352,1576000,-16.354
17374,1578000,-16.8633
17397,1580000,-16.4326
17420,1582000,-14.5204
17441,1584000,-17.7487
17465,1586000,-14.5177
17489,1588000,-14.3141
17513,1590000,-15.7218
17537,1592000,-14.6117
17562,1594000,-14.637
17583,1596000,-16.7152
17606,1598000,-16.5742
17629,1600000,-17.6701
17653,1602000,-15.9632
17676,1604000,-14.1271
17701,1606000,-13.7664
17725,1608000,-14.1309
17750,1610000,-12.7103
17773,1612000,-16.9912
17796,1614000,-11.3465
17821,1616000,-16.1184
17844,1618000,-17.0745
17866,1620000,-18.5801
17888,1622000,-17.5483
17911,1624000,-12.4762
17933,1626000,-17.2691
17955,1628000,-14.6733
17979,1630000,-14.4988
18003,1632000,-18.1718
18027,1634000,-13.8592
18050,1636000,-16.4975
18075,1638000,-13.0635
18097,1640000,-15.8112
18122,1642000,-14.7139
18145,1644000,-16.162
18169,1646000,-15.1439
18192,1648000,-14.3675
18217,1650000,-15.4419
18241,1652000,-14.1461
18264,1654000,-17.0552
18288,1656000,-15.0885
18310,1658000,-17.3248
18334,1660000,-15.5952
18357,1662000,-16.4386
18381,1664000,-14.5507
18405,1666000,-14.6578
18430,1668000,-16.8619
18454,1670000,-12.8197
18475,1672000,-15.1223
18498,1674000,-15.1731
18521,1676000,-16.185
18544,1678000,-15.4861
18569,1680000,-14.8319
18592,1682000,-12.55
18616,1684000,-15.0136
18638,1686000,-14.6326
18663,1688000,-15.0133
18687,1690000,-16.1631
18710,1692000,-12.1184
18732,1694000,-17.2476
18755,1696000,-16.0299
18778,1698000,-17.2488
18801,1700000,-17.1915
18824,1702000,-15.1088
18848,1704000,-16.3266
18870,1706000,-16.4515
18893,1708000,-15.2534
18916,1710000,-14.4293
18940,1712000,-16.4626
18963,1714000,-16.366
18987,1716000,-13.9235
19011,1718000,-14.7994
19032,1720000,-17.1703
19057,1722000,-14.4505
19078,1724000,-19.6457
19100,1726000,-16.2601
19123,1728000,-15.7468
19145,1730000,-17.1941
19167,1732000,-17.2176
19190,1734000,-16.8096
19213,1736000,-16.298
19238,1738000,-15.8151
19261,1740000,-15.5999
19282,1742000,-17.2087
19306,1744000,-13.8607
19329,1746000,-17.4939
19352,1748000,-17.0047
19375,1750000,-13.8115
19398,1752000,-16.8626
19422,1754000,-14.7699
19446,1756000,-13.2112
19470,1758000,-14.5018
19492,1760000,-18.6664
19515,1762000,-15.0085
19538,1764000,-15.6759
19562,1766000,-14.9884
19585,1768000,-16.0358
19608,1770000,-14.2178
19633,1772000,-13.0522
19657,1774000,-13.5985
19681,1776000,-13.7331
19706,1778000,-13.7957
19729,1780000,-16.05
19752,1782000,-13.076
19776,1784000,-15.0486
19799,1786000,-14.7164
19822,1788000,-16.3069
19844,1790000,-15.5253
19868,1792000,-14.8509
19890,1794000,-15.2516
19914,1796000,-15.6862
19937,1798000,-14.4011
19961,1800000,-14.0555
19983,1802000,-13.2033
20007,1804000,-17.1567
20031,1806000,-14.4422
20054,1808000,-15.2989
20078,1810000,-15.2028
20101,1812000,-17.8521
20125,1814000,-17.0141
20147,1816000,-15.5955
20170,1818000,-16.5884
20192,1820000,-16.0959
20217,1822000,-12.8306
20241,1824000,-13.914
20265,1826000,-14.7809
20288,1828000,-15.1364
20313,1830000,-14.9004
20336,1832000,-14.5734
20359,1834000,-14.8953
20382,1836000,-13.8539
20405,1838000,-17.1827
20429,1840000,-13.0115
20454,1842000,-15.3592
20478,1844000,-15.5788
20501,1846000,-15.6044
20525,1848000,-15.5777
20549,1850000,-13.0709
20574,1852000,-14.2005
20597,1854000,-14.7708
20620,1856000,-17.5268
20644,1858000,-12.8186
20666,1860000,-16.9752
20691,1862000,-14.6491
20714,1864000,-18.028
20738,1866000,-14.8494
20763,1868000,-13.9332
20786,1870000,-15.7678
20809,1872000,-15.753
20833,1874000,-15.6221
20858,1876000,-13.1478
20882,1878000,-16.2891
20906,1880000,-15.0782
20932,1882000,-10.928
20956,1884000,-15.7281
20980,1886000,-16.3133
21002,1888000,-15.7778
21026,1890000,-13.8552
21050,1892000,-12.9156
21074,1894000,-15.0217
21098,1896000,-12.4874
21121,1898000,-15.9627
21146,1900000,-11.2822
21170,1902000,-16.2629
21193,1904000,-14.9105
21217,1906000,-15.3771
21241,1908000,-12.4829
21263,1910000,-16.4249
21287,1912000,-16.0415
21311,1914000,-15.9421
21334,1916000,-16.2132
21358,1918000,-15.0374
21382,1920000,-15.0134
21405,1922000,-13.8372
21431,1924000,-11.3867
21454,1926000,-14.6482
21477,1928000,-13.0556
21502,1930000,-13.062
21526,1932000,-13.5441
21551,1934000,-13.9368
21574,1936000,-14.7528
21598,1938000,-15.9347
21621,1940000,-15.5535
21644,1942000,-17.2116
21668,1944000,-14.6671
21692,1946000,-15.6304
21716,1948000,-12.7215
21739,1950000,-16.4194
21764,1952000,-14.2801
21788,1954000,-15.8465
21812,1956000,-14.5198
21837,1958000,-14.6558
21860,1960000,-16.8875
21884,1962000,-16.5653
21908,1964000,-15.4752
21932,1966000,-13.3112
21955,1968000,-15.3147
21979,1970000,-14.6296
22002,1972000,-13.8235
22026,1974000,-14.0866
22050,1976000,-14.252
22074,1978000,-13.9268
22098,1980000,-14.1423
22123,1982000,-13.6267
22147,1984000,-15.5066
22170,1986000,-15.622
22194,1988000,-16.7934
22216,1990000,-16.4697
22240,1992000,-15.0114
22264,1994000,-15.1667
22287,1996000,-16.5961
22312,1998000,-14.2799
22334,2000000,-17.1748
22356,2002000,-16.1724
22378,2004000,-16.3453
22402,2006000,-14.6248
22427,2008000,-15.954
22450,2010000,-16.1831
22474,2012000,-15.4019
22496,2014000,-17.13
22521,2016000,-13.9835
22545,2018000,-14.5384
22568,2020000,-14.1933
22592,2022000,-13.9319
22617,2024000,-14.6028
22640,2026000,-15.173
22664,2028000,-14.0816
22689,2030000,-12.0275
22712,2032000,-13.1274
22735,2034000,-14.7672
22759,2036000,-13.6162
22782,2038000,-16.1199
22805,2040000,-15.5948
22830,2042000,-12.2812
22852,2044000,-15.6335
22876,2046000,-14.6194
22899,2048000,-13.9578
22923,2050000,-14.7088
22948,2052000,-12.1047
22973,2054000,-14.8918
22997,2056000,-15.3482
23019,2058000,-16.1995
23044,2060000,-12.1209
23068,2062000,-14.8098
23092,2064000,-12.0993
23116,2066000,-14.249
23140,2068000,-13.2323
23163,2070000,-12.8573
23188,2072000,-14.8813
23210,2074000,-16.8122
23234,2076000,-13.5406
23259,2078000,-13.0258
23285,2080000,-10.8225
23309,2082000,-13.2802
23332,2084000,-16.6385
23355,2086000,-15.9256
23378,2088000,-14.7228
23402,2090000,-15.5164
23426,2092000,-14.9051
23449,2094000,-15.2871
23475,2096000,-14.9974
23497,2098000,-17.0418
23522,2100000,-12.7848
23547,2102000,-16.7417
23572,2104000,-11.5731
23598,2106000,-14.8431
23624,2108000,-12.5782
23648,2110000,-14.7976
23672,2112000,-16.7234
23696,2114000,-16.655
23718,2116000,-14.6311
23740,2118000,-16.1398
23763,2120000,-14.2085
23787,2122000,-16.3289
23810,2124000,-14.6014
23833,2126000,-14.4025
23857,2128000,-12.2069
23883,2130000,-12.9553
23906,2132000,-15.3615
23930,2134000,-12.7312
23954,2136000,-14.503
23977,2138000,-15.3113
24001,2140000,-17.4101
24023,2142000,-17.6965
24049,2144000,-13.7115
24074,2146000,-14.8686
24097,2148000,-16.0231
24121,2150000,-16.9498
24144,2152000,-15.2556
24168,2154000,-13.5122
24190,2156000,-16.8419
24216,2158000,-13.517
24239,2160000,-15.0106
24263,2162000,-15.4434
24288,2164000,-16.1294
24314,2166000,-13.6025
24338,2168000,-16.1627
24363,2170000,-15.15
24387,2172000,-15.8873
24410,2174000,-14.3281
24432,2176000,-16.4812
24455,2178000,-15.6314
24479,2180000,-14.7826
24503,2182000,-12.4074
24528,2184000,-13.7824
24553,2186000,-14.8396
24577,2188000,-12.9394
24603,2190000,-11.057
24627,2192000,-14.6998
24651,2194000,-14.3312
24673,2196000,-16.9133
24697,2198000,-16.7462
24719,2200000,-18.975
24744,2202000,-14.364
24766,2204000,-17.3529
24792,2206000,-13.3687
24815,2208000,-16.0466
24839,2210000,-14.8996
24864,2212000,-14.0111
24889,2214000,-12.0368
24914,2216000,-14.916
24939,2218000,-11.9554
24965,2220000,-11.0232
24990,2222000,-10.6093
25015,2224000,-13.3923
25038,2226000,-14.6523
25063,2228000,-13.5598
25086,2230000,-15.9273
25110,2232000,-16.4725
25135,2234000,-16.5845
25158,2236000,-15.8869
25180,2238000,-16.03
25204,2240000,-15.6915
25229,2242000,-14.1633
25252,2244000,-14.6041
25275,2246000,-14.9036
25299,2248000,-15.8635
25322,2250000,-13.6509
25346,2252000,-15.0018
