episode,timestep,reward
9679,484000,-6.5663
9719,486000,-6.2609
9759,488000,-7.3362
9799,490000,-6.7298
9839,492000,-6.2592
9879,494000,-6.3621
9919,496000,-6.4136
9959,498000,-6.3308
9999,500000,-6.7809
10039,502000,-5.821
10079,504000,-7.285
10119,506000,-6.0796
10159,508000,-6.6667
10199,510000,-6.2114
10239,512000,-6.3902
10279,514000,-5.9254
10319,516000,-6.9138
10359,518000,-6.5449
10399,520000,-6.8089
10439,522000,-6.5449
10479,524000,-7.0839
10519,526000,-6.2431
10559,528000,-6.2661
10599,530000,-6.063
10639,532000,-6.3231
10679,534000,-6.549
10719,536000,-5.8906
10759,538000,-6.2212
10799,540000,-5.9673
10839,542000,-5.9697
10879,544000,-6.6141
10919,546000,-6.6027
10959,548000,-6.3047
10999,550000,-6.0767
11039,552000,-6.7291
11079,554000,-6.1541
11119,556000,-7.309
11159,558000,-6.1435
11199,560000,-5.9244
11239,562000,-6.298
11279,564000,-6.2099
11319,566000,-6.2862
11359,568000,-6.6656
11399,570000,-5.7495
11439,572000,-6.4269
11479,574000,-5.8093
11519,576000,-6.8596
11559,578000,-6.2661
11599,580000,-6.281
11639,582000,-6.5265
11679,584000,-6.6525
11719,586000,-6.4907
11759,588000,-6.1055
11799,590000,-6.5828
11839,592000,-6.2721
11879,594000,-5.7343
11919,596000,-6.265
11959,598000,-6.7378
11999,600000,-5.6497
12039,602000,-6.2129
12079,604000,-6.0378
12119,606000,-6.1424
12159,608000,-5.8867
12199,610000,-6.2086
12239,612000,-5.7476
12279,614000,-6.4819
12319,616000,-6.0752
12359,618000,-5.9832
12399,620000,-5.5761
12439,622000,-6.3975
12479,624000,-6.5218
12519,626000,-6.0244
12559,628000,-6.2397
12599,630000,-6.1808
12639,632000,-6.8267
12679,634000,-6.1611
12719,636000,-5.8959
12759,638000,-5.9628
12799,640000,-6.2954
12839,642000,-5.9389
12879,644000,-6.5047
12919,646000,-5.9376
12959,648000,-6.4017
12999,650000,-5.837
13039,652000,-5.7552
13079,654000,-5.7658
13119,656000,-6.0262
13159,658000,-6.0264
13199,660000,-5.5697
13239,662000,-6.0477
13279,664000,-5.5025
13319,666000,-5.7523
13359,668000,-5.8553
13399,670000,-5.7438
13439,672000,-5.9558
13479,674000,-6.3508
13519,676000,-5.7685
13559,678000,-5.4914
13599,680000,-5.4166
13639,682000,-5.3036
13679,684000,-6.1324
13719,686000,-6.0471
13759,688000,-6.0446
13799,690000,-6.0035
13839,692000,-5.7261
13879,694000,-5.5668
13919,696000,-5.4965
13959,698000,-5.5914
13999,700000,-5.885
14039,702000,-5.8618
14079,704000,-5.4457
14119,706000,-5.2517
14159,708000,-6.1385
14199,710000,-5.4914
14239,712000,-5.6467
14279,714000,-5.7256
14319,716000,-6.142
14359,718000,-5.8984
14399,720000,-5.9779
14439,722000,-6.1912
14479,724000,-5.8318
14519,726000,-6.32
14559,728000,-5.8539
14599,730000,-5.6481
14639,732000,-6.1139
14679,734000,-5.3693
14719,736000,-5.8941
14759,738000,-5.1189
14799,740000,-5.6963
14839,742000,-5.6979
14879,744000,-5.3143
14919,746000,-5.2472
14959,748000,-5.6098
14999,750000,-5.9227
15039,752000,-6.2569
15079,754000,-5.2848
15119,756000,-6.0022
15159,758000,-5.5828
15199,760000,-5.7199
15239,762000,-6.0852
15279,764000,-5.8522
15319,766000,-5.823
15359,768000,-5.6655
15399,770000,-6.254
15439,772000,-5.7603
15479,774000,-5.1752
15519,776000,-6.2802
15559,778000,-5.7918
15599,780000,-6.1964
15639,782000,-5.2661
15679,784000,-5.7489
15719,786000,-5.4541
15759,788000,-6.2246
15799,790000,-5.4159
15839,792000,-5.1948
15879,794000,-5.9059
15919,796000,-4.8206
15959,798000,-5.9664
15999,800000,-6.018
16039,802000,-5.1631
16079,804000,-5.5133
16119,806000,-5.3373
16159,808000,-5.7693
16199,810000,-5.6286
16239,812000,-5.6525
16279,814000,-5.621
16319,816000,-5.8219
16359,818000,-6.1208
16399,820000,-5.528
16439,822000,-5.5423
16479,824000,-5.4643
16519,826000,-5.7386
16559,828000,-5.5676
16599,830000,-5.7648
16639,832000,-5.3979
16679,834000,-5.0734
16719,836000,-6.0229
16759,838000,-5.2513
16799,840000,-5.9386
16839,842000,-5.758
16879,844000,-5.6982
16919,846000,-5.9603
16959,848000,-5.4481
16999,850000,-5.6695
17039,852000,-5.9501
17079,854000,-5.3558
17119,856000,-5.4971
17159,858000,-4.8269
17199,860000,-5.847
17239,862000,-5.5475
17279,864000,-5.2722
17319,866000,-5.8579
17359,868000,-5.7608
17399,870000,-5.1931
17439,872000,-5.3583
17479,874000,-5.7151
17519,876000,-5.4806
17559,878000,-4.9574
17599,880000,-5.1355
17639,882000,-5.6499
17679,884000,-5.2697
17719,886000,-5.146
17759,888000,-5.621
17799,890000,-5.3508
17839,892000,-5.4759
17879,894000,-5.8326
17919,896000,-5.2443
17959,898000,-5.3628
17999,900000,-5.5126
18039,902000,-5.4401
18079,904000,-5.8615
18119,906000,-5.4224
18159,908000,-5.3811
18199,910000,-5.6527
18239,912000,-5.5161
18279,914000,-5.797
18319,916000,-5.7735
18359,918000,-5.3369
18399,920000,-5.2066
18439,922000,-5.4674
18479,924000,-5.7699
18519,926000,-5.9391
18559,928000,-5.3428
18599,930000,-5.7793
18639,932000,-5.9013
18679,934000,-5.8016
18719,936000,-5.8099
18759,938000,-5.2368
18799,940000,-5.2803
18839,942000,-5.5288
18879,944000,-5.6427
18919,946000,-5.6602
18959,948000,-5.6979
18999,950000,-5.1834
19039,952000,-6.1564
19079,954000,-5.4756
19119,956000,-5.3423
19159,958000,-5.6729
19199,960000,-5.8505
19239,962000,-5.281
19279,964000,-5.2732
19319,966000,-5.436
19359,968000,-5.6908
19399,970000,-6.0847
19439,972000,-5.8878
19479,974000,-5.3263
19519,976000,-5.2428
19559,978000,-5.7875
19599,980000,-5.6632
19639,982000,-5.5827
19679,984000,-5.7657
19719,986000,-5.3153
19759,988000,-5.4224
19799,990000,-5.5019
19839,992000,-5.8932
19879,994000,-5.645
19919,996000,-5.5009
19959,998000,-5.4347
19999,1000000,-5.1002
20039,1002000,-5.4923
20079,1004000,-5.6401
20119,1006000,-5.7822
20159,1008000,-5.2803
20199,1010000,-5.713
20239,1012000,-5.6677
20279,1014000,-5.7702
20319,1016000,-5.9653
20359,1018000,-5.3107
20399,1020000,-5.3767
20439,1022000,-5.3038
20479,1024000,-5.5635
20519,1026000,-5.1351
20559,1028000,-5.1651
20599,1030000,-5.6033
20639,1032000,-5.7636
20679,1034000,-5.2048
20719,1036000,-5.3784
20759,1038000,-5.6256
20799,1040000,-5.2858
20839,1042000,-5.0734
20879,1044000,-5.1124
20919,1046000,-5.1918
20959,1048000,-5.1955
20999,1050000,-5.2047
21039,1052000,-5.6203
21079,1054000,-5.2304
21119,1056000,-5.4685
21159,1058000,-5.4912
21199,1060000,-5.3914
21239,1062000,-5.9459
21279,1064000,-5.6129
21319,1066000,-5.43
21359,1068000,-4.696
21399,1070000,-5.5898
21439,1072000,-5.2199
21479,1074000,-5.5775
21519,1076000,-5.513
21559,1078000,-5.4204
21599,1080000,-5.2816
21639,1082000,-5.4192
21679,1084000,-5.2676
21719,1086000,-5.7426
21759,1088000,-5.7496
21799,1090000,-5.5861
21839,1092000,-5.2234
21879,1094000,-5.503
21919,1096000,-5.4586
21959,1098000,-5.2053
21999,1100000,-5.4021
22039,1102000,-5.5105
22079,1104000,-5.9691
22119,1106000,-5.1767
22159,1108000,-5.5293
22199,1110000,-5.1517
22239,1112000,-5.2823
22279,1114000,-5.74
22319,1116000,-5.0852
22359,1118000,-5.6848
22399,1120000,-5.991
22439,1122000,-5.26
22479,1124000,-6.046
22519,1126000,-5.4388
22559,1128000,-4.8312
22599,1130000,-5.3084
22639,1132000,-5.7678
22679,1134000,-5.8148
22719,1136000,-4.9695
22759,1138000,-5.1352
22799,1140000,-6.0551
22839,1142000,-5.1935
22879,1144000,-5.2263
22919,1146000,-5.1734
22959,1148000,-5.3967
22999,1150000,-5.2844
23039,1152000,-5.6087
23079,1154000,-5.0956
23119,1156000,-5.4959
23159,1158000,-5.6825
23199,1160000,-5.4002
23239,1162000,-5.2816
23279,1164000,-5.1363
23319,1166000,-5.2271
23359,1168000,-5.5788
23399,1170000,-5.2488
23439,1172000,-5.5119
23479,1174000,-4.7381
23519,1176000,-5.4009
23559,1178000,-5.3207
23599,1180000,-5.1687
23639,1182000,-5.7525
23679,1184000,-5.323
23719,1186000,-5.9675
23759,1188000,-5.2876
23799,1190000,-5.6653
23839,1192000,-5.6662
23879,1194000,-5.4066
23919,1196000,-5.4788
23959,1198000,-5.7029
23999,1200000,-5.0117
24039,1202000,-5.4909
24079,1204000,-5.2185
24119,1206000,-5.2125
24159,1208000,-5.9381
24199,1210000,-5.2743
24239,1212000,-4.8227
24279,1214000,-5.2191
24319,1216000,-5.1226
24359,1218000,-5.5079
24399,1220000,-5.0734
24439,1222000,-5.4706
24479,1224000,-5.5219
24519,1226000,-5.3292
24559,1228000,-5.1519
24599,1230000,-5.4902
24639,1232000,-5.1806
24679,1234000,-5.3825
24719,1236000,-5.5967
24759,1238000,-5.2103
24799,1240000,-5.2882
24839,1242000,-5.6777
24879,1244000,-5.5308
24919,1246000,-5.0537
24959,1248000,-5.3023
24999,1250000,-5.7331
25039,1252000,-5.3812
25079,1254000,-5.3828
25119,1256000,-5.1176
25159,1258000,-5.6869
25199,1260000,-5.3908
25239,1262000,-5.4616
25279,1264000,-5.5333
25319,1266000,-5.5807
25359,1268000,-5.4954
25399,1270000,-4.9552
25439,1272000,-5.255
25479,1274000,-5.3926
25519,1276000,-5.5417
25559,1278000,-5.4014
25599,1280000,-5.8147
25639,1282000,-5.1759
25679,1284000,-5.3779
25719,1286000,-5.1165
25759,1288000,-4.7348
25799,1290000,-5.6162
25839,1292000,-5.4472
25879,1294000,-5.762
25919,1296000,-5.7112
25959,1298000,-5.0761
25999,1300000,-5.4372
26039,1302000,-5.4551
26079,1304000,-5.2408
26119,1306000,-5.6002
26159,1308000,-5.6311
26199,1310000,-5.5733
26239,1312000,-5.0761
26279,1314000,-5.3319
26319,1316000,-5.1994
26359,1318000,-5.316
26399,1320000,-5.202
26439,1322000,-5.2534
26479,1324000,-5.0812
26519,1326000,-6.0914
26559,1328000,-5.4615
26599,1330000,-5.6481
26639,1332000,-5.6372
26679,1334000,-5.9671
26719,1336000,-5.8852
26759,1338000,-5.3218
26799,1340000,-5.1723
26839,1342000,-5.4172
26879,1344000,-5.3975
26919,1346000,-5.5322
26959,1348000,-5.2099
26999,1350000,-5.0369
27039,1352000,-5.1275
27079,1354000,-5.3381
27119,1356000,-5.5083
27159,1358000,-4.7918
27199,1360000,-5.813
27239,1362000,-5.4946
27279,1364000,-5.6891
27319,1366000,-5.444
27359,1368000,-5.5369
27399,1370000,-5.2066
27439,1372000,-5.1766
27479,1374000,-5.6124
27519,1376000,-5.161
27559,1378000,-5.4289
27599,1380000,-5.1599
27639,1382000,-5.5678
27679,1384000,-4.9496
27719,1386000,-5.3877
27759,1388000,-5.3472
27799,1390000,-4.71
27839,1392000,-5.8219
27879,1394000,-5.1999
27919,1396000,-5.3313
27959,1398000,-5.2641
27999,1400000,-4.9402
28039,1402000,-5.1024
28079,1404000,-5.2801
28119,1406000,-5.1318
28159,1408000,-5.4335
28199,1410000,-5.5996
28239,1412000,-5.0484
28279,1414000,-5.2967
28319,1416000,-5.2193
28359,1418000,-5.1985
28399,1420000,-5.37
28439,1422000,-4.978
28479,1424000,-5.0067
28519,1426000,-5.1803
28559,1428000,-5.713
28599,1430000,-4.9731
28639,1432000,-5.469
28679,1434000,-5.9604
28719,1436000,-4.9892
28759,1438000,-5.9396
28799,1440000,-5.7851
28839,1442000,-4.944
28879,1444000,-4.9505
28919,1446000,-5.5871
28959,1448000,-5.4975
28999,1450000,-5.0147
29039,1452000,-5.0732
29079,1454000,-5.3611
29119,1456000,-5.2428
29159,1458000,-5.1745
29199,1460000,-5.0982
29239,1462000,-5.2674
29279,1464000,-5.5491
29319,1466000,-5.2048
29359,1468000,-5.6749
29399,1470000,-5.6981
29439,1472000,-5.6382
29479,1474000,-5.1216
29519,1476000,-5.5673
29559,1478000,-4.8405
29599,1480000,-5.4037
29639,1482000,-5.1137
29679,1484000,-5.403
29719,1486000,-5.1266
29759,1488000,-5.3792
29799,1490000,-5.2239
29839,1492000,-5.6613
29879,1494000,-5.1044
29919,1496000,-5.09
29959,1498000,-5.2194
29999,1500000,-5.3062
30039,1502000,-5.319
30079,1504000,-5.3368
30119,1506000,-4.9992
30159,1508000,-5.4505
30199,1510000,-5.4145
30239,1512000,-5.2788
30279,1514000,-5.6852
30319,1516000,-5.2401
30359,1518000,-5.2657
30399,1520000,-4.9623
30439,1522000,-4.808
30479,1524000,-5.4206
30519,1526000,-5.2865
30559,1528000,-5.1455
30599,1530000,-5.4178
30639,1532000,-5.4807
30679,1534000,-5.1635
30719,1536000,-5.3441
30759,1538000,-5.1488
30799,1540000,-4.989
30839,1542000,-5.2133
30879,1544000,-5.6526
30919,1546000,-5.0204
30959,1548000,-5.2894
30999,1550000,-5.4083
31039,1552000,-5.4314
31079,1554000,-5.1883
31119,1556000,-5.3341
31159,1558000,-5.5385
31199,1560000,-5.2095
31239,1562000,-5.4347
31279,1564000,-5.2295
31319,1566000,-5.3564
31359,1568000,-4.7514
31399,1570000,-4.6464
31439,1572000,-5.5738
31479,1574000,-5.3212
31519,1576000,-5.2016
31559,1578000,-5.3353
31599,1580000,-4.9543
31639,1582000,-5.3025
31679,1584000,-5.3512
31719,1586000,-5.4694
31759,1588000,-4.8365
31799,1590000,-5.2194
31839,1592000,-5.447
31879,1594000,-5.1341
31919,1596000,-5.0828
31959,1598000,-5.6925
31999,1600000,-5.9592
32039,1602000,-4.9709
32079,1604000,-5.6209
32119,1606000,-5.6609
32159,1608000,-5.4297
32199,1610000,-4.7111
32239,1612000,-5.3859
32279,1614000,-5.3653
32319,1616000,-4.9354
32359,1618000,-5.2251
32399,1620000,-5.2167
32439,1622000,-5.2542
32479,1624000,-5.0363
32519,1626000,-5.2639
32559,1628000,-5.4775
32599,1630000,-5.1285
32639,1632000,-5.4736
32679,1634000,-4.9215
32719,1636000,-5.1819
32759,1638000,-5.6252
32799,1640000,-5.558
32839,1642000,-5.1977
32879,1644000,-5.1395
32919,1646000,-5.0709
32959,1648000,-5.1582
32999,1650000,-4.9851
33039,1652000,-5.2469
33079,1654000,-5.3734
33119,1656000,-4.9551
33159,1658000,-5.2927
33199,1660000,-5.8254
33239,1662000,-5.4091
33279,1664000,-5.5659
33319,1666000,-5.2084
33359,1668000,-6.1
33399,1670000,-5.0726
33439,1672000,-5.6975
33479,1674000,-5.4401
33519,1676000,-5.2884
33559,1678000,-5.2398
33599,1680000,-4.8932
33639,1682000,-5.1088
33679,1684000,-4.8699
33719,1686000,-4.8042
33759,1688000,-5.0759
33799,1690000,-5.3274
33839,1692000,-5.3092
33879,1694000,-5.3511
33919,1696000,-5.5128
33959,1698000,-5.6799
33999,1700000,-5.6022
34039,1702000,-5.2736
34079,1704000,-4.8298
34119,1706000,-5.3932
34159,1708000,-5.4608
34199,1710000,-4.9546
34239,1712000,-5.2598
34279,1714000,-5.596
34319,1716000,-5.1611
34359,1718000,-5.1612
34399,1720000,-5.274
34439,1722000,-4.9667
34479,1724000,-5.2982
34519,1726000,-5.2661
34559,1728000,-5.6385
34599,1730000,-4.7372
34639,1732000,-5.4682
34679,1734000,-5.259
34719,1736000,-4.7974
34759,1738000,-4.8898
34799,1740000,-5.4287
34839,1742000,-5.1971
34879,1744000,-5.1409
34919,1746000,-5.0843
34959,1748000,-5.3969
34999,1750000,-5.2543
35039,1752000,-5.1606
35079,1754000,-5.171
35119,1756000,-4.7736
35159,1758000,-4.9031
35199,1760000,-5.4167
35239,1762000,-5.2269
35279,1764000,-4.9606
35319,1766000,-5.1854
35359,1768000,-5.569
35399,1770000,-5.4263
35439,1772000,-5.1697
35479,1774000,-5.813
35519,1776000,-4.7875
35559,1778000,-5.5742
35599,1780000,-5.3648
35639,1782000,-5.5682
35679,1784000,-5.5558
35719,1786000,-5.2566
35759,1788000,-5.0844
35799,1790000,-5.1244
35839,1792000,-5.16
35879,1794000,-5.4246
35919,1796000,-5.6777
35959,1798000,-5.3799
35999,1800000,-5.1393
36039,1802000,-4.7684
36079,1804000,-5.3399
36119,1806000,-5.1156
36159,1808000,-5.2253
36199,1810000,-5.82
36239,1812000,-5.1409
36279,1814000,-4.9294
36319,1816000,-5.8302
36359,1818000,-5.6406
36399,1820000,-5.4781
36439,1822000,-5.2549
36479,1824000,-5.8114
36519,1826000,-5.2047
36559,1828000,-5.0433
36599,1830000,-5.318
36639,1832000,-5.2607
36679,1834000,-5.1767
36719,1836000,-5.2433
36759,1838000,-5.2706
36799,1840000,-4.9996
36839,1842000,-5.1872
36879,1844000,-5.0121
36919,1846000,-5.4321
36959,1848000,-5.4674
36999,1850000,-5.3618
37039,1852000,-5.1191
37079,1854000,-5.141
37119,1856000,-5.3131
37159,1858000,-4.9713
37199,1860000,-5.6996
37239,1862000,-5.0805
37279,1864000,-5.4116
37319,1866000,-4.9444
37359,1868000,-4.8737
37399,1870000,-5.4042
37439,1872000,-5.3519
37479,1874000,-5.2807
37519,1876000,-5.1579
37559,1878000,-5.4077
37599,1880000,-5.2164
37639,1882000,-5.3305
37679,1884000,-5.1593
37719,1886000,-5.2137
37759,1888000,-5.0775
37799,1890000,-5.2212
37839,1892000,-5.3158
37879,1894000,-5.3831
37919,1896000,-5.0386
37959,1898000,-5.5402
37999,1900000,-5.2433
38039,1902000,-5.5318
38079,1904000,-4.9999
38119,1906000,-5.1723
38159,1908000,-4.8424
38199,1910000,-5.8565
38239,1912000,-5.394
38279,1914000,-5.2216
38319,1916000,-5.5096
38359,1918000,-4.683
38399,1920000,-5.5544
38439,1922000,-5.1478
38479,1924000,-5.7211
38519,1926000,-4.6241
38559,1928000,-5.1965
38599,1930000,-5.3551
38639,1932000,-4.828
38679,1934000,-5.5661
38719,1936000,-5.6534
38759,1938000,-5.0667
38799,1940000,-5.1067
38839,1942000,-5.0961
38879,1944000,-5.1933
38919,1946000,-5.1512
38959,1948000,-4.8736
38999,1950000,-5.134
39039,1952000,-5.315
39079,1954000,-5.4179
39119,1956000,-4.6074
39159,1958000,-4.9513
39199,1960000,-5.6961
39239,1962000,-5.0668
39279,1964000,-5.4998
39319,1966000,-5.4534
39359,1968000,-5.3325
39399,1970000,-5.465
39439,1972000,-5.5315
39479,1974000,-5.212
39519,1976000,-5.2958
39559,1978000,-5.306
39599,1980000,-5.0872
39639,1982000,-4.9289
39679,1984000,-5.1429
39719,1986000,-4.753
39759,1988000,-5.3193
39799,1990000,-4.8018
39839,1992000,-4.9148
39879,1994000,-5.1395
39919,1996000,-5.2516
39959,1998000,-4.6923
39999,2000000,-5.039
40039,2002000,-5.1217
40079,2004000,-5.6338
40119,2006000,-5.0426
40159,2008000,-5.4248
40199,2010000,-4.4923
40239,2012000,-4.8555
40279,2014000,-5.4947
40319,2016000,-5.1724
40359,2018000,-5.1733
40399,2020000,-5.507
40439,2022000,-5.5247
40479,2024000,-5.3413
40519,2026000,-5.471
40559,2028000,-5.0381
40599,2030000,-5.2921
40639,2032000,-4.9267
40679,2034000,-5.0609
40719,2036000,-5.5874
40759,2038000,-5.1075
40799,2040000,-5.6758
40839,2042000,-5.3804
40879,2044000,-5.308
40919,2046000,-4.7516
40959,2048000,-4.5436
40999,2050000,-4.9741
41039,2052000,-5.2149
41079,2054000,-5.2187
41119,2056000,-5.5773
41159,2058000,-5.2227
41199,2060000,-4.9235
41239,2062000,-5.5015
41279,2064000,-5.4609
41319,2066000,-5.2541
41359,2068000,-5.1911
41399,2070000,-5.288
41439,2072000,-5.6419
41479,2074000,-5.2504
41519,2076000,-5.2025
41559,2078000,-5.3848
41599,2080000,-4.9042
41639,2082000,-5.3528
41679,2084000,-5.4927
41719,2086000,-4.9428
41759,2088000,-5.2511
41799,2090000,-5.0096
41839,2092000,-5.3896
41879,2094000,-5.182
41919,2096000,-5.5072
41959,2098000,-5.255
41999,2100000,-4.9488
42039,2102000,-5.2133
42079,2104000,-5.3978
42119,2106000,-5.055
42159,2108000,-5.3392
42199,2110000,-4.9459
42239,2112000,-5.2677
42279,2114000,-4.9837
42319,2116000,-4.7853
42359,2118000,-5.1691
42399,2120000,-5.2816
42439,2122000,-5.3522
42479,2124000,-5.3438
42519,2126000,-5.2377
42559,2128000,-5.1665
42599,2130000,-5.1141
42639,2132000,-4.6185
42679,2134000,-5.1078
42719,2136000,-5.1693
42759,2138000,-5.2279
42799,2140000,-5.5916
42839,2142000,-4.7799
42879,2144000,-5.1844
42919,2146000,-5.1852
42959,2148000,-4.5947
42999,2150000,-4.9634
43039,2152000,-5.2284
43079,2154000,-5.0897
43119,2156000,-4.4942
43159,2158000,-4.9128
43199,2160000,-5.1598
43239,2162000,-5.3636
43279,2164000,-4.9099
43319,2166000,-5.1342
43359,2168000,-5.1737
43399,2170000,-5.1285
43439,2172000,-5.0875
43479,2174000,-5.4449
43519,2176000,-5.2607
43559,2178000,-5.3583
43599,2180000,-5.0176
43639,2182000,-5.2345
43679,2184000,-5.6204
43719,2186000,-4.7556
43759,2188000,-5.4157
43799,2190000,-5.4166
43839,2192000,-5.0137
43879,2194000,-4.8951
43919,2196000,-5.1907
43959,2198000,-4.7338
43999,2200000,-5.3286
44039,2202000,-5.0658
44079,2204000,-4.7747
44119,2206000,-5.062
44159,2208000,-5.3711
44199,2210000,-5.6008
44239,2212000,-5.286
44279,2214000,-4.9228
44319,2216000,-5.1298
44359,2218000,-5.2711
44399,2220000,-5.1587
44439,2222000,-5.2362
44479,2224000,-5.2269
44519,2226000,-4.6107
44559,2228000,-5.6095
44599,2230000,-4.803
44639,2232000,-5.4867
44679,2234000,-5.2029
44719,2236000,-5.6759
44759,2238000,-5.2797
44799,2240000,-5.1434
44839,2242000,-5.4316
44879,2244000,-5.1023
44919,2246000,-5.3299
44959,2248000,-5.316
